customer_message,intent,label_source,confidence
@AmazonHelp How many time I send detail.??,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp How many more long time I will wait for solution...?? I am not able to call contact with Amazon care,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp I already replied,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp No any solution provide from your side and I am unable to contact with Amazon care because our call is blocked by Amazon..,GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp Since how much time I wait
For your action...??",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Please do necessary action against courier services,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp You talked about the Gati courier about our order,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp i have :),GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Why Amazon.in prime members are not allowed to access kindle prime reading section? @117634 @115850 @115821,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp 同じ商品と交換したいのですが、返品の際にクレジットカードの選択画面が出てきます。
クレジットカードを持っていないのですが、クレジットカードが無いと返品できないのでしょうか？",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp  please ship this today ORDER # 408-8285636-6191504,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp  please ship this today ORDER # 408-8285636-6191504,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp non ancora: qual'è il modo migliore per segnalarvi i disservizi di Bartolini? Grazie!,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Well my country is selected as India and my language is English (UK) and when I go to skills I get this: https://t.co/ydfxKirxDn,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Did not arrive. Please could you confirm which day it is. https://t.co/3NEPf3QAyG,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Arriving today. That's all it's said since this morning. My mum is waiting in as is still waiting. Just a rough time frame would be kind,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Hey I have filled the form multiple times do I look like a fool to fill again and again. Give a resolution that's it,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Hi, can't access chat as I'm locked out of my account and phone is too expensive since I'm outside the US &amp; I'm sure it's not toll free.",ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp Hi? I sent in the email but still no reply 20 hours later. Please help out with this, it's really urgent. THanks",GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp oui c'est dommage j'en avais absolument besoin aujourdhui, Chronopost ou UPS l'aurait laissé chez le voisin ou dans un commerce de proximité",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Malheureusement non !,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp @120261 Amazon seller support team is not providing pickup service on time to new seller. We are chasing them from 23rd Oct and lost our 4 orders,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I did call the customer service. But, they were unable to provide any update!",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I did call the customer service. But, they were unable to provide any update!",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I did provide details and was promised a call back in 7 hours. Well, 24 has passed. This is ugly customer service.",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I did recieve an email indicating the package is being returned to the fulfillment centre. What type of nonsense is this?,RETURN_REFUND,rule_assisted,medium
"@AmazonHelp Ok, so you are now foubting whether i provided details or not. Thank you for your wonderful service. Such wonderful new lows.",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Maybe when you guys do the marketing gimmicks you should put these stuff up. So I buy something and it doesn't even reach me. Wow!,ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp I have not recieved a mail. I cannot reply to a mythical mail, right?",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I have not recieved a mail. I cannot reply to a mythical mail, right?",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp The problem is with the router that i ordered. Which is dispatched back to your fulfillment centre! Without my permission! Pathetic service!,ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp This is da third time am providng the details. Sorry, but i donot have the time.If i dont get the product,i wll make sure you guys regret it",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp This is da third time am providng the details. Sorry, but i donot have the time.If i dont get the product,i wll make sure you guys regret it",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I have sent it again.,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp How soon?,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp And he left it on the doorstep anyway, after creating merry hell",DELIVERY_ISSUE,rule_assisted,medium
"@AmazonHelp , as @115830 haven’t replied, could you? https://t.co/HZhcbSKhWv",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp  emailing to enquiremorrissey tickets as they go on sale today from 10.00 but No brighton date has come up as it is advertised.,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Order placed 30/10 with stated prime delivery of 31/10. At 7.30pm informed delayed allow further 2 days! Not 1st time prime has failed!!,ACCOUNT_MEMBERSHIP,rule_assisted,medium
"Bad service &amp; no reply! Why do Amazon make it so hard to get in touch! Delivery due yesterday as paid for, not in 2 more days! @AmazonHelp https://t.co/dx43TTZIQK",DELIVERY_ISSUE,rule_assisted,medium
"Bad service &amp; no reply! Why do Amazon make it so hard to get in touch! Delivery due yesterday as paid for, not in 2 more days! @AmazonHelp https://t.co/dx43TTZIQK",DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp I have the parcel now but my point is that I’m paying a monthly fee for a service that I’m not getting the benefit of,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp I assumed your previous question meant you were going to do something...? https://t.co/Ry03t6eDaK,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Valeu pela dica 😉,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Ainda tenho que me decidir, os dois livros parecem ser incríveis.",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp P.s hat funktioniert mit dem Konto aufladen!,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Zu spät. 🙈😂,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp 😂😂😂 Wie gesagt euch ein schönen restlichen Feiertag, auch wenn ich Supportet (nennt man das so?) 😂",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Ich werd es mal versuchen! Danke für die schnelle und gute Hilfe! Noch ein schönen Feiertag! ❤😁,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Würde das funktionieren, wenn ich mein Konto auflade? Da gibts ja diese Funktion in der App. Dann müsste ich nicht los und einen holen. 😅",PRODUCT_TECHNICAL,rule_assisted,medium
"@AmazonHelp Ist aber nur bei dem Produkt, bei anderen funktioniert es. Ne Idee was ich machen kann? 2/2",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you.,RETURN_REFUND,rule_assisted,medium
@AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you.,RETURN_REFUND,rule_assisted,medium
"@AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",RETURN_REFUND,rule_assisted,medium
"@AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",RETURN_REFUND,rule_assisted,medium
"@AmazonHelp Somebody else’s, I don’t have any of their emails or anything, it’s really urgent because it’s a present and I need to know if I’ll have it",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I ordered from .fr, but I do not have my order number, only my name and address, scenes as it was ordered for me",ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp hello, could I have some information about an order please",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp What's the response from amazon team. I'm anxious to see my idea @115850,GENERAL_SUPPORT,rule_assisted,low
"@120688 @AmazonHelp @1386 As discussed over call, I have sent email @AmazonHelp - As explained the vouchers of 1000 has not been issued by them. Request you to help.",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp @1386 @1386  Hasnt  mailed any reissued vouchers of 1000. But instead cheated us for their loss. @AmazonHelp  Please help it sort here,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp No reply from your hand yet,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp No reply from your hand yet,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp First thing i have not possible for self return. So pls arrange from your hand,RETURN_REFUND,rule_assisted,medium
@AmazonHelp I have no any mail  reply from u please,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I have no any mail  reply from u please,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp My return date is near so please fast proccess.,RETURN_REFUND,rule_assisted,medium
@AmazonHelp You give me only one answer but please help for pick up,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp #403-8592504-0317160. you can check my order no.,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp #403-8592504-0317160. you can check my order no.,ORDER_ISSUE,rule_assisted,medium
@120612 @AmazonHelp Right some time they people make fool. Before perchasing they people not mention anywhere for self return so why we do it otherwise we...,RETURN_REFUND,rule_assisted,medium
"@115821 
Why does not Amazon support the Arabic language knowing that many customers have 85% of the Arabs?
@AmazonHelp",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Called them a 1000 times..also wrote a mail to mr.Amit..still no reply.. I'm fed up now and want the refund as soon as possible..pls revert,RETURN_REFUND,rule_assisted,medium
@AmazonHelp Yes I've filled details but still haven't received any call. And I Yesterday I called to customer care and they kept me waiting for 30 mints,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Yes I've filled details but still haven't received any call. And I Yesterday I called to customer care and they kept me waiting for 30 mints,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I've contacted my bank as you asked to do so in email but my bank said Amazon need to raise complain,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Yes I've already contacted my bank and they are saying.. no such transaction we can see from Amazon,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Today when I was checking my ordereds I've come to know that refund not initiated for this product. When I called to customer care they said there is problem with product. I dont understand what's happening.,RETURN_REFUND,rule_assisted,medium
@AmazonHelp Kindly see this picture.. what kind of crap is this . I haven't received refund for this product.its been two months . https://t.co/7b9FuW1gyI,RETURN_REFUND,rule_assisted,medium
@AmazonHelp I still haven't received any call from your end. Kindly resolve my query,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp 9762642673 call on this number n tell him to deliver,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp 9762642673 call on this number n tell him to deliver,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp Good morning Amazon idiots... third day in a row... today's delivery guys number 70385 67720....can u idiots call him and ask him to deliver... Bunch of incompetetive morons...get this sorted out today...n don't use empathy n sympathy,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp Are you guys nuts? How can u ask me to wait... bloddy idiots from past three days I am waiting...what r u guys? Stupid assholes? U don't have integrity,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Are you guys nuts? How can u ask me to wait... bloddy idiots from past three days I am waiting...what r u guys? Stupid assholes? U don't have integrity,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Are you guys nuts? How can u ask me to wait... bloddy idiots from past three days I am waiting...what r u guys? Stupid assholes? U don't have integrity,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I have already given the order details you moron...what are u not able to find out...go figure out yourself...stupid ass,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp I have already given the order details you moron...what are u not able to find out...go figure out yourself...stupid ass,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Really AB? Why don't you shove it up somewhere appropriately and get your smartest ass people to resolve the query instead of appreciating my vocab...I would love to meet u in person and would like to thank u..let me know when u r interested,PRODUCT_TECHNICAL,rule_assisted,medium
@AmazonHelp Really AB? Why don't you shove it up somewhere appropriately and get your smartest ass people to resolve the query instead of appreciating my vocab...I would love to meet u in person and would like to thank u..let me know when u r interested,PRODUCT_TECHNICAL,rule_assisted,medium
@AmazonHelp Really AB? Why don't you shove it up somewhere appropriately and get your smartest ass people to resolve the query instead of appreciating my vocab...I would love to meet u in person and would like to thank u..let me know when u r interested,PRODUCT_TECHNICAL,rule_assisted,medium
"@AmazonHelp Allrite..I understand that you are a special child, we will do it once again for you..here are the order details: 171-0365118-2187508. For one last time I m telling u, I'll not again fill up any of ur forms...because u guys are retards and can't understand a simple language",ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp Allrite..I understand that you are a special child, we will do it once again for you..here are the order details: 171-0365118-2187508. For one last time I m telling u, I'll not again fill up any of ur forms...because u guys are retards and can't understand a simple language",ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp Allrite..I understand that you are a special child, we will do it once again for you..here are the order details: 171-0365118-2187508. For one last time I m telling u, I'll not again fill up any of ur forms...because u guys are retards and can't understand a simple language",ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Chutiya Hai Kya tu...from yesterday u guys are delivering? Madarchod,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp Hellos idiots... 9762642673 I got this number today for the delivery guy...from past 2hours he's saying he's coming in 2min...what the fuck is wrong with u shameless people...don't write words of empathy,DELIVERY_ISSUE,rule_assisted,medium
"@AmazonHelp Ohhh so this how u treat a prime customer...unless u provide me resolution don't reply on this and also I am tagging big people from Amazon to look into it...stop send me tweets with empathy...I don't need it...m the customer, I'll go somewhere else",ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp Ohhh come on...don't be a freak...who has kept u on the job? You are not committing a time when u would take an action? Also confirm whether you will be calling me up by today end of the day? Only if u have questions to these answers you reply...,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Be a man of your words and come up with a solution by today. And also I am expecting call from ur management? Is it possible..just disclose it in public forum and I'll take this with consumer court,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Just did it...I want a commitment of my product or money rite now..be a man and do the rite thing by today, either deliver or refund rite now..else I am going to consumer court with ur replies",RETURN_REFUND,rule_assisted,medium
"@AmazonHelp Just did it...I want a commitment of my product or money rite now..be a man and do the rite thing by today, either deliver or refund rite now..else I am going to consumer court with ur replies",RETURN_REFUND,rule_assisted,medium
@AmazonHelp Feedback? Are you kidding me? Where is my money and the package...bloddy idiots I am the prime customer and I want the shipment to be delivered rite now...I don't care about ur internal review...get me ur escalation point of contact to call me,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Sure..so if compensation is not available...can I name and shame you guys...because u guys are pathetic..can u quickly tell me ur name and employee ID and also ur escalation point of contact..because I am not sitting quiet,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Sure..so if compensation is not available...can I name and shame you guys...because u guys are pathetic..can u quickly tell me ur name and employee ID and also ur escalation point of contact..because I am not sitting quiet,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Trust me it useless to narrate my experience in the app feedback...I want a resolution... And commitment that this won't be repeated and a compensation,PRODUCT_TECHNICAL,rule_assisted,medium
@AmazonHelp Trust me it useless to narrate my experience in the app feedback...I want a resolution... And commitment that this won't be repeated and a compensation,PRODUCT_TECHNICAL,rule_assisted,medium
@AmazonHelp I attached the snapshot of that,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp OKAY, now I get ""connection timed out"", does GFW play a part here? (I'm in China). Even though, why ""wrong password""?",ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp But everything I used was 100% legit and spent 4 hours yesterday with the bank and amazon making sure there was no problems,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp But everything I used was 100% legit and spent 4 hours yesterday with the bank and amazon making sure there was no problems,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Error message telling me ""wrong password"", but I am 100% sure my password was right. This happens to everyone around me ...",ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp Thank you for doing the right thing and solving the problem, though i believe we could have done it on Day1 of issue, but thank you eith way",GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp I was supposed to receive a call back,  is this how you want to be a world class company, pls sort my issue out 9051282828",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I was supposed to receive a call back,  is this how you want to be a world class company, pls sort my issue out 9051282828",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp the above link only signs me into my account. Have already spoken with over 15 of ur cust care staff. No use. Give me ph no of senior staff.,ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp Link Not working,PRODUCT_TECHNICAL,rule_assisted,high
@AmazonHelp It was a request about getting some resources for schools given the discontinuation of love film by post - and what will happen to old dvds,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Replied asking me if I wanted to join love film, that I could keep dvds I have, that film clubs runs for schools(run it)&amp;that it’s stopping",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Still getting a string of irrelevant replies from people who can’t read an email. Your service is dreadful,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp To see if they can support our school,GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp Tried that the first time, customer service operators can’t seem to read an email",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp can I pls have a direct email address for someone with a brain for your love film by post service,online help proving impossible",GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp 1. Does it work without being plugged in to power? 
2. If yes, what is battery life? 
3. Can it be used for receiving and making calls?",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp 1. Does it work without being plugged in to power? 
2. If yes, what is battery life? 
3. Can it be used for receiving and making calls?",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp 1. Does it work without being plugged in to power? 
2. If yes, what is battery life? 
3. Can it be used for receiving and making calls?",GENERAL_SUPPORT,rule_assisted,low
Anyone here who has used Amazon Echo or Echo plus? How is the experience? Have a couple of questions that their @AmazonHelp rep doesn't know,PRODUCT_TECHNICAL,rule_assisted,medium
#AmazonPayAppQuiz who's the winner @115850 @AmazonHelp,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp なるほど。確認したところ、予約した商品の在庫が無かったから、なかなかメールが来なかったんですね…。
ご丁寧にありがとうございました。",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp No resolution provided.. Thats again a regret msg nothing more.. I need my products,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I hope u r done with all sorries apologies understanding n other such words to keep customer waiting?

Now pls deliver my order.",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp U need to ur mails first.. Are they of any use???,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp U need to ur mails first.. Are they of any use???,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Have you gone deeper into the issue or it's just an automated instant reply over Twitter?? @115851,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp what should i do now ?
just forget it ???",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp details updated on link provided. fed up with your delivery system. india resides in Bharat, and your service at bharat is too bad",DELIVERY_ISSUE,rule_assisted,medium
"@115850 @115821 @AmazonHelp
fed up pls look Order#4__credit_card__.
I want my products dont need apologies. more than 5 apologise withme",ORDER_ISSUE,rule_assisted,medium
"@115850 @115821 @AmazonHelp
fed up pls look Order#4__credit_card__.
I want my products dont need apologies. more than 5 apologise withme",ORDER_ISSUE,rule_assisted,medium
@115851 @AmazonHelp @115850 @115821 fire the india sales team. For last 6 days they schedule and cancel the pickup. 404-7148114-1043526,SAFETY_ISSUE,rule_assisted,high
@115851 @AmazonHelp @115850 @115821 fire the india sales team. For last 6 days they schedule and cancel the pickup. 404-7148114-1043526,SAFETY_ISSUE,rule_assisted,high
@AmazonHelp yes did that but no outcome till now. waste of time,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp shared and still zero outcome,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp 2 days and zero outcome,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp i tried almost every single pin code available in the country and none of them worked. please share 1 pin code which is working?,ORDER_ISSUE,rule_assisted,medium
@1404 @AmazonHelp  product is not deliverable to any single pincode in India. making customers fool by listing product at low price https://t.co/3hxhLgCaWd,DELIVERY_ISSUE,rule_assisted,medium
@1404 @AmazonHelp  product is not deliverable to any single pincode in India. making customers fool by listing product at low price https://t.co/3hxhLgCaWd,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp @AmazonHelp @115850 @1402 @120781 what is the update Amazon team??,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp kindly expedite your process it's already been 2 days since I filed this forgery and it's still not resolved.,GENERAL_SUPPORT,rule_assisted,low
@1402 @AmazonHelp can you guys stop the harassment and send me the product I ordered?,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Grata. Procuro parceria para divulgar pq meus leitores não tem costume de ler ebook. Se tem como anunciar os livros ou divulgar via Amazon,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,GENERAL_SUPPORT,rule_assisted,low
"@115851 @AmazonHelp @115850 @115821  Jeff,India help team is useless. Just provides link https://t.co/ZiE6eGp1Im but fails to act.",GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Oh no!!! Thanks anyway. Wish me luck trying to get tickets on Friday...,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp Hoooorrrayyy! Not showing up on website yet as an option though?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp It says that if I only select one ticket! What's going on?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Well trying to buy 2 tickets but says I've exceeded amount of tickets?? Not what the t and cs say,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp ... Are you guys able to reply to this please?,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I submitted all the details. Thank you for reply. Expecting a quick response over my refund. Hope @115850 deliver Customer satisfaction.,RETURN_REFUND,rule_assisted,medium
@AmazonHelp Not that I can see https://t.co/c3atGuyoON,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Le SAV m'a dit hier qu'ils allaient accélérer l'expédition, mais c'est toujours pas expédié... c'est vraiment n'importe quoi Amazon",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp J'ai voulu annuler ma commande, mais Amazon dit que c'est soit disant trop tard... Vraiment barbant chez Amazon ! Que des problèmes!",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp J'ai voulu annuler ma commande, mais Amazon dit que c'est soit disant trop tard... Vraiment barbant chez Amazon ! Que des problèmes!",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Où dois puis-je trouver votre SAV? c'est introuvable sur votre site...,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Hier c'était écrit ""envoi aujourd'hui"" dans le suivi, et ça n'a pas été expédié hier... #troll",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Pourtant c'était écrit Prime en dessous de l'article quand il était dans mon panier...,ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp Pourtant c'était écrit Prime en dessous de l'article quand il était dans mon panier...,ACCOUNT_MEMBERSHIP,rule_assisted,medium
Je ne vois vraiment pas l'intérêt d'avoir prime... (article en stock et expédié par Amazon) @AmazonHelp https://t.co/4pnOr895TR,ACCOUNT_MEMBERSHIP,rule_assisted,medium
@115850 @AmazonHelp @115851 #my Prime membership expired &amp; I got a notification AFTER that. Now I've had to renew at higher cost. (1),ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp worst service experience in last 3 months, delivery boy is so unprofessional &amp; absurd in talking as if he is doing favour for me",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Oui contacté ma banque et porté plainte pour fraude. Je ne sais pas si je vais pouvoir être remboursée. Etait ce une fraude ou une erreur ?,GENERAL_SUPPORT,rule_assisted,medium
@AmazonHelp La réponse a été que je devais voir avec ma banque. Pourtant à l'origine il y a bien eu un problème sur Amazon.fr,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Bonjour, mon problème n'a toujours pas été réglé après remplissage du formulaire",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp que mon dossier devait être examiné, puis que je serais recontactée sous un délais de 48h. Je n'ai jamais été recontactée",GENERAL_SUPPORT,rule_assisted,low
@115821 @115850 @AmazonHelp delivery boy was too arrogant when I asked him to deliver my order next day he cancelled my order#annoyed,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Gerade nachgeschaut. Kommt erst morgen...dann kann ich ja meine Planung für diese und nächste Woche verwerfen -.- https://t.co/6BT20Pvdg2,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Bringt nichts, da ich heute Abend Hannover wieder verlasse und die Bestellung für meine Eltern ist, ich es aber für sie einrichten muss...",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Es ärgert mich halt, da ich mit Prime bestellt habe, mir jetzt extra frei genommen habe und trotzdem mehr Aufwand habe als ich haben sollte.",ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp Es ärgert mich halt, da ich mit Prime bestellt habe, mir jetzt extra frei genommen habe und trotzdem mehr Aufwand habe als ich haben sollte.",ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp Am Ende hat alles geklappt, der Stick funktioniert auch größtenteils. Danke!",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp heißt das, das  ich umsonst zu Hause geblieben bin und ich hätte zur Arbeit gehen können da es wohl heute nicht mehr kommt? https://t.co/gSCaua0Qrd",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp https://t.co/QCt7kMtESE,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp How would they know why you are directing people to The Works?,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Except that isn't the case.
1 Why not?
2 Why are you sending people to The Works?
3 Why is that book in Home &amp; KItchen?
4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to?
5 What is the point of having Prime?",ACCOUNT_MEMBERSHIP,rule_assisted,medium
"@AmazonHelp Except that isn't the case.
1 Why not?
2 Why are you sending people to The Works?
3 Why is that book in Home &amp; KItchen?
4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to?
5 What is the point of having Prime?",ACCOUNT_MEMBERSHIP,rule_assisted,medium
